UserID,List Recommendation
9441,"['Grande Collection Hotel & Spa', 'Hanoi Pearl Hotel', 'Eliana Signature Hanoi Hotel', 'Hanoi Center Silk Hotel & Travel', 'Solare De Monte Hotel & Spa', 'Hanoi Center Silk Classic Hotel & Travel', 'La Nueva Boutique Hotel Hanoi & Spa', 'Solaria Hanoi Hotel', 'Romantique Hotel De Hanoi', 'Embrace Boutique Hanoi Hotel', ""H Hôtel L'Art Hanoi"", 'Hanoi Boutique Hotel & Spa', 'Hotel Omina Hanoi Travel', 'Hanoi Allure Hotel', 'Silk Path Boutique Hanoi', 'Amira Hotel Hanoi', 'Golden Sail Hotel & Spa', ""Hanoi L'Heritage Hotel & Gym - Spa"", 'Bonne Nuit Hotel & Spa Hanoi', 'Loom Hotel Hanoi', 'Alisa Hotel & Spa', 'The Embassy Hotel Hanoi', 'TRUNG - The Coffee House', ""Hanoi L'Heritage Diamond Hotel & Spa"", 'Madelise Grand Hotel']"
9443,"['Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Radisson Hotel Danang', 'Seashore Hotel & Apartment', 'The Sail Hotel - My Khe Beach', 'TGT BEACH HOTEL', 'Menora Grand Da Nang', 'Rosabella Boutique Hotel', 'Balcona Hotel Da Nang', 'Ritzy Boutique Hotel Da Nang Beach', 'Signature by M Village Beachfront Hotel', 'Leaf Beachfront Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Hilton Garden Inn Da Nang', 'Maximilan Danang Beach Hotel', 'Capecia Danang Hotel and Apartment', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'KOVA Diamond Hotel Da Nang', 'voco Ma Belle Danang by IHG', 'Awaken Da Nang Hotel', 'Stella Maris Beach Danang', 'Le Sands Oceanfront Danang Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Nesta Hotel Da Nang', 'Monalisa Luxury Hotel', 'Elites Hotel']"
9448,"['Saha Casa Boutique Hotel Da Nang', 'Cosmos Hotel Danang', 'Waikiki Beach Hotel Da Nang', 'Daisy Boutique Hotel', 'The Backpacker Hostel and spa', 'Prague Da Nang Beach Hotel', 'Capecia Danang Hotel and Apartment', 'The Sail Hotel - My Khe Beach', 'Señorita Boutique Hotel', 'Balcona Hotel Da Nang', 'Sunview Beach Hotel Danang', 'KOVA Diamond Hotel Da Nang', 'Century Hotel Da Nang', 'Nesta Hotel Da Nang', 'Maris Da Nang Hotel & Apartment', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Ocean Bliss Hotel - Free Sauna', 'Nguyen Gia Hotel', 'Animor Green Home Villa Da Nang', 'CODI SEA Hotel & Travel', 'Calix Hotel', 'IBIZA Riverfront Da Nang Hotel', 'Kim House Boutique Hotel Da Nang', 'Moonlight Sea Boutique Hote', 'Langmandi Hotel & Apartment']"
9449,"['Hanoi Center Silk Hotel & Travel', 'La Passion Hanoi Hotel & Spa', 'Golden Sail Hotel & Spa', 'Hanoi Center Silk Premium Hotel & Spa & Travel', 'Meritel Hanoi', 'Hanoi Center Silk Classic Hotel & Travel', 'Media Central Hotel & Spa', 'Splendid Secret Hotel', 'Alisa Hotel & Spa', 'Embrace Boutique Hanoi Hotel', 'Eliana Signature Hanoi Hotel', 'Amira Hotel Hanoi', 'Du Palace Hotel & Travel', 'Hotel Omina Hanoi Travel', 'Hanoi Media Hotel & Spa', 'TRUNG - The Coffee House', 'Madelise Grand Hotel', 'Bonne Nuit Hotel & Spa Hanoi', 'TrangTrang Premium Hotel & Sky Bar', 'GRAND HOTEL du LAC Hanoi', 'Shining Central Hotel & Spa', 'Hanoi Center Silk Boutique Hotel & Travel', 'Fairmont Hanoi', 'Tunger Premium Hotel & Travel', 'Hanoi Splendid Premium Hotel']"
9466,"['Hanoi Le Chateau Hotel & Spa', 'Solare De Monte Hotel & Spa', 'Eliana Signature Hanoi Hotel', 'Shining Central Hotel & Spa', 'Media Central Hotel & Spa', 'Hotel Omina Hanoi Travel', 'Embrace Boutique Hanoi Hotel', 'Salute Premium Hotel & Spa', 'Meritel Hanoi', ""H Hôtel L'Art Hanoi"", 'The Emissary Hanoi Hotel & Spa', 'Hanoi Allure Hotel', 'Golden Sail Hotel & Spa', 'La Renta Premier Hotel & Spa Hanoi', 'Kecho Legacy Hotel Hanoi & Spa', 'Hanoi Center Silk Hotel & Travel', 'TrangTrang Classy Hotel', 'Bonne Nuit Hotel & Spa Hanoi', 'Elegance Premium Hotel', 'La Siesta Classic Hang Thung', 'Loom Hotel Hanoi', 'Flora Centre Hotel & Spa', 'Madelise Grand Hotel', 'Tunger Premium Hotel & Travel', 'Hanoi Solis Hotel']"
9478,"['Glamour Hotel Da Nang', 'Nguyen Gia Hotel', 'Sunny Ocean Hotel & Spa', 'Meliá Vinpearl Danang Riverfront', 'Danang Marriott Resort & Spa, Non Nuoc Beach Villas', 'Prague Da Nang Beach Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Estrella Boutique Hotel', 'Everland Hotel', 'Courtyard by Marriott Danang Han River', 'Monalisa Luxury Hotel', 'Caro Premium Danang Hotel', 'Nesta Hotel Da Nang', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Thè HEM Hotel and Apartment', 'Sunview Beach Hotel Danang', 'Roliva Hotel & Apartment Danang', 'Gold Plaza Hotel Da Nang', 'LEGEND Boutique Hotel', 'Crowne Plaza Danang City Centre by IHG', 'Nagila Boutique Hotel', 'The Dream Beach Hotel Danang', 'Santori Hotel And Spa']"
9492,"['Shining Central Hotel & Spa', 'Aurora Premium - A Lifestyle Hotel', 'The Emissary Hanoi Hotel & Spa', 'MAY DE VILLE Crown Hotel', 'Lucien Hanoi Lakeside Hotel & Rooftop', 'GM Premium Hotel', 'Eliana Signature Hanoi Hotel', 'CLASSYC Hotel', 'Bendecir Hotel & Spa', 'Embrace Boutique Hanoi Hotel', 'La Sinfonía del Rey Hotel & Spa', 'Solare De Monte Hotel & Spa', 'La Siesta Classic Hang Thung', 'Media Central Hotel & Spa', 'Aquarius Premium Hotel', 'Kecho Legacy Hotel Hanoi & Spa', 'Elegance Premium Hotel', 'Solaria Tesori Hotel', 'Flora Centre Hotel & Spa', 'Hotel Omina Hanoi Travel', 'Fairmont Hanoi', 'Hanoi Splendid Premium Hotel', 'Hanoi Le Chateau Hotel & Spa', 'Hanoi Lion Boutique Hotel & Spa', 'Hanoi Allure Hotel']"
9497,"['Nguyen Gia Hotel', 'Seashore Hotel & Apartment', 'Mangata Beachfront Hotel - Rooftop Bar Sea View', 'The Sail Hotel - My Khe Beach', 'TGT BEACH HOTEL', 'Saha Casa Boutique Hotel Da Nang', 'Thè HEM Hotel and Apartment', 'Prague Da Nang Beach Hotel', 'Prince Hotel Da Nang', 'Capecia Danang Hotel and Apartment', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Daisy Boutique Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Hilton Garden Inn Da Nang', 'Señorita Boutique Hotel', 'KOVA Diamond Hotel Da Nang', 'Nesta Hotel Da Nang', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Stella Maris Beach Danang', 'Ritzy Boutique Hotel Da Nang Beach', 'Rosamia Da Nang Hotel', 'Awaken Da Nang Hotel', 'TMS Hotel Da Nang Beach', 'Leaf Beachfront Hotel Da Nang', 'Maximilan Danang Beach Hotel']"
9503,"['Hoian Central Hotel', 'Hoi An Green Channel Homestay', 'GREEN TOWN hotel HỘI AN', 'Hoianese Pool & Sunset Hotel - Cultural Experiential Hotel', 'Volar Hoi An', 'Hoi An Bali Homestay', 'Hanging Garden Hoi An', 'Homestay May Trang', 'Lucky Hội an Hotel', 'Serenity Villa Hoi An', 'Cloudy Homestay Hoi An', 'Lacovy Home Hội An', 'Thuong Da Riverside Homestay', 'Hoi An New Life Homestay & Villa', 'Hoi An Riverland Villa - Hoi An Center', 'Hoi An Grace River Villa', 'H Boutique Hotel Hoi An', 'Moc Lan Boutique Hotel', 'Cozy Original Hoi An Hotel', 'Hoi An Odyssey Hotel & Spa', 'Homestay Phương House', 'Areca Homestay', 'Hoi An Impression Homestay', 'Hawal Boutique Villa Hoi An', 'Hoi An Discovery Villa']"
9504,"['Phú An Hotel', 'Sofiana My Khe Hotel & Spa - Rooftop Pool Bar - Free 01 Draught Beer and 20-minute Spa per Room', 'Le Sands Oceanfront Danang Hotel', 'HAIAN Beach Hotel & Spa', 'Prince Hotel Da Nang', 'Dylan Hotel Danang', 'Oriental Danang', 'Leaf Beachfront Hotel Da Nang', 'Cosmos Hotel Danang', 'Luxury Dana Beach Resort & Spa', 'Balcona Hotel Da Nang', 'Maximilan Danang Beach Hotel', 'Capecia Danang Hotel and Apartment', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Phê Hotel', 'Zen Lotus Hotel & Apartment', 'Stunning Apartments Across My Khe Beach ! Rooftop Pool & Gym', 'Star Hotel and Fitness- Free Sauna', 'IBIZA Riverfront Da Nang Hotel', 'The Sail Hotel - My Khe Beach', 'Coral Cove Hotel', 'Parosand Da Nang Hotel -Belle Maison Parosand Da Nang Hotel', 'Luxury One or Two Bedroom at 120 Vo Nguyen Giap - My Khe beach - Altara Buidding', 'Elites Hotel', 'PHUC LONG LUXURY Danang']"
9516,"['Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Saha Casa Boutique Hotel Da Nang', 'HAIAN Beach Hotel & Spa', 'La Maison Danang Beach Hotel', 'Zen Lotus Hotel & Apartment', 'Golden Rose Hotel', 'Prague Da Nang Beach Hotel', 'Radisson Hotel Danang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'The Sail Hotel - My Khe Beach', 'Maximilan Danang Beach Hotel', 'Awaken Da Nang Hotel', 'Capecia Danang Hotel and Apartment', 'Vanda Hotel', 'KOVA Diamond Hotel Da Nang', 'Nesta Hotel Da Nang', 'voco Ma Belle Danang by IHG', 'Stella Maris Beach Danang', 'Lucia Beach Hotel', 'Balcona Hotel Da Nang', 'Sun River Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Ritzy Boutique Hotel Da Nang Beach', 'Sanouva Da Nang Hotel - Daily Afternoon Tea Inclusive', 'Leaf Beachfront Hotel Da Nang']"
9522,"['Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Mangata Beachfront Hotel - Rooftop Bar Sea View', 'M Hotel Danang', 'Sala Danang Beach Hotel', 'The Sail Hotel - My Khe Beach', 'Maximilan Danang Beach Hotel', 'Prince Hotel Da Nang', 'Balcona Hotel Da Nang', 'Stella Maris Beach Danang', 'Awaken Da Nang Hotel', 'voco Ma Belle Danang by IHG', 'Rosamia Da Nang Hotel', 'Leaf Beachfront Hotel Da Nang', 'KOVA Diamond Hotel Da Nang', 'Parosand Da Nang Hotel -Belle Maison Parosand Da Nang Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Prague Da Nang Beach Hotel', 'PĀMA Boutique Hotel & Bistro', 'TMS Hotel Da Nang Beach', 'Nesta Hotel Da Nang', 'Capecia Danang Hotel and Apartment', 'Nagila Boutique Hotel', 'Menora Grand Da Nang', 'Thè HEM Hotel and Apartment', 'Estrella Boutique Hotel']"
9538,"['Ocean Bliss Hotel - Free Sauna', 'Awaken Da Nang Hotel', 'Luxtery Hotel', 'Grand Citiview Da Nang Hotel', 'Prague Da Nang Beach Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Avatar Danang Hotel', 'KOVA Diamond Hotel Da Nang', 'Capecia Danang Hotel and Apartment', 'Grand Gold Hotel', 'Dolphin Hotel and Apartment', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Leaf Beachfront Hotel Da Nang', 'The Dream Suite', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Elites Hotel', 'The Sail Hotel - My Khe Beach', 'Prince Hotel Da Nang', 'Parosand Da Nang Hotel -Belle Maison Parosand Da Nang Hotel', 'Monalisa Luxury Hotel', 'Nesta Hotel Da Nang', '7 Seven Sea Hotel', 'Maximilan Danang Beach Hotel', 'Balcona Hotel Da Nang', 'Nguyen Gia Hotel']"
9543,"['Radisson Hotel Danang', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Prince Hotel Da Nang', 'Golden Rose Hotel', 'Seashore Hotel & Apartment', 'voco Ma Belle Danang by IHG', 'Stella Maris Beach Danang', 'Sea Near Me Hotel Danang', 'Leaf Beachfront Hotel Da Nang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Ritzy Boutique Hotel Da Nang Beach', 'The Backpacker Hostel and spa', 'Maximilan Danang Beach Hotel', 'Estrella Boutique Hotel', 'A La Carte Da Nang Beach', 'Thè HEM Hotel and Apartment', 'Sala Danang Beach Hotel', 'Prague Da Nang Beach Hotel', 'Lunar Hotel Danang', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Aria Grand Hotel & Spa', 'M Hotel Danang', 'Melia Danang Beach Resort', 'Risemount Premier Resort Da Nang', 'The Sail Hotel - My Khe Beach']"
9546,"['Glamour Hotel Da Nang', 'Luxury One or Two Bedroom at 120 Vo Nguyen Giap - My Khe beach - Altara Buidding', 'Bare Han - Bare Boutique Stays', 'Ocean Bliss Hotel - Free Sauna', 'Halina Hotel and Apartment', 'Mitisa Hotel Da Nang - Near Dragon Bridge', 'Rest Hotel & Apartment', 'The Sail Hotel - My Khe Beach', 'Seashore Hotel & Apartment', 'Da nang seaview ALC apartment', 'My Suites Danang Beach', 'Zen Lotus Hotel & Apartment', 'RHM Luxury Hotel And Suite', 'Balcona Hotel Da Nang', 'King House Villa Hotel & Spa', 'Dylan Hotel Danang', 'Capecia Danang Hotel and Apartment', 'Century Hotel Da Nang', 'Bullani-Sabi Hotel & Apartment', 'Quoc Cuong Center Da Nang Hotel by Haviland', 'The Garden Capsule Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Prague Da Nang Beach Hotel', 'LEGEND Boutique Hotel', 'SHI HOUSE by Haviland']"
9552,"['Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'JBAY Beachfront Boutique Hotel', 'Señorita Boutique Hotel', 'White Sand Boutique Hotel', 'Menora Grand Da Nang', 'Awaken Da Nang Hotel', 'Nesta Hotel Da Nang', 'Thè HEM Hotel and Apartment', 'Ritzy Boutique Hotel Da Nang Beach', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Prague Da Nang Beach Hotel', 'KOVA Diamond Hotel Da Nang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Leaf Beachfront Hotel Da Nang', 'The Sail Hotel - My Khe Beach', 'Balcona Hotel Da Nang', 'Paracel Beach Hotel', 'Wyndham Soleil Danang - Free Schedule Airport Shuttle', 'Estrella Boutique Hotel', 'Stella Maris Beach Danang', 'M Hotel Danang', 'voco Ma Belle Danang by IHG', 'Sunny Ocean Hotel & Spa', 'Hotel Le Bouton', 'Rosamia Da Nang Hotel']"
9558,"['Hanoi Center Silk Hotel & Travel', 'Tunger Premium Hotel & Travel', ""Hanoi L'Heritage Diamond Hotel & Spa"", 'TRUNG - The Coffee House', 'Du Palace Hotel & Travel', 'Hotel Omina Hanoi Travel', 'Golden Sail Hotel & Spa', 'Ficus Suites', 'Embrace Boutique Hanoi Hotel', 'TrangTrang Premium Hotel & Sky Bar', 'Loom Hotel Hanoi', 'TrangTrang Classy Hotel', ""Dom's Residence Hoan Kiem"", 'Hanoi Center Silk Classic Hotel & Travel', 'Alisa Hotel & Spa', 'Hanoi Allure Hotel', 'Emissary Central Hotel & Spa', 'Madelise Grand Hotel', 'La Sinfonía Majesty Hotel and Spa', 'Hanoi Silk Classy Hotel & Travel', 'Ja Cosmo Hotel and Spa', 'Hanoi Plaza Suite Hotel & Spa', 'Bonne Nuit Hotel & Spa Hanoi', 'Le Chanvre Hanoi Hotel & Spa', 'Léman Old Quarter']"
9590,"['Trang Ngan Hotel by THG', 'Le Sands Oceanfront Danang Hotel', 'The Shann Hotel Danang', 'Monarque Hotel Danang', 'Halina Hotel and Apartment', 'Super OYO 266 Golden Gate', 'A La Carte Da Nang Beach', 'Dylan Hotel Danang', 'Cosmos Hotel Danang', 'Phuc Thanh Luxury Hotel by THG', 'Hana Hotel Da Nang', 'Zen Lotus Hotel & Apartment', 'Gio Bien 2 Hotel by THG', 'Coral Cove Hotel', 'Lucia Beach Hotel', 'Sincero Hotel & Apartment', 'Balcona Hotel Da Nang', 'Rich Hotel', 'Maximilan Danang Beach Hotel', 'The Sail Hotel - My Khe Beach', 'BeSea Hotel', 'AN House Hotel & Apartment Da Nang', 'Gold Time Hotel Da Nang', 'Dam Tien Hotel', 'LUXURY Motel']"
9593,"['Stella Maris Beach Danang', 'Radisson Hotel Danang', 'Maximilan Danang Beach Hotel', 'Florence Hotel', 'Parosand Da Nang Hotel -Belle Maison Parosand Da Nang Hotel', 'voco Ma Belle Danang by IHG', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Sunny Ocean Hotel & Spa', 'KOVA Diamond Hotel Da Nang', 'Thè HEM Hotel and Apartment', 'Sala Danang Beach Hotel', 'Seashore Hotel & Apartment', 'Ritzy Boutique Hotel Da Nang Beach', 'Golden Rose Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'M Hotel Danang', 'Estrella Boutique Hotel', 'Balcona Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Rosamia Da Nang Hotel', 'Leaf Beachfront Hotel Da Nang', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Capecia Danang Hotel and Apartment', 'IBIZA Riverfront Da Nang Hotel', 'The Sail Hotel - My Khe Beach']"
9594,"['Green Tea Villa', 'Hoa Mau Don Homestay', 'Golden Bee Homestay', ""Vincent's House"", 'Luna Rossa Villa', 'Son Trang Hotel Hoi An', 'MaiChi Villa Hoi An', 'Qua Cam Tim Homestay', 'Hoi An Impression Homestay', 'Sunny Homestay Hoi An', 'PHỐ CHỢ ĐÊM Villa - Near Hoi An Old Town 200m', 'Volar de Faifo Villa', 'The Nam An Villa Hoi An', 'Q Villa Hoi An', 'D Central Hoi An Homestay', 'Hoi An Riverlight', 'My House Hoi An Homestay', 'Biển Hoa - Floral Sea Homestay Hoi An', 'Serenity Villa Hoi An', 'Focus Homestay', 'Hoi An 2BR private Pool Villa - Walk to Old Town', 'Lan Uyen Homestay - Hoi An', 'Gia Vien Homestay', 'Marina Hoian Villa', 'Square Villa Hoi An']"
9600,"['Coral Cove Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Sea Wind Hotel by THG', 'Platinum Danang Hotel', 'Prince Hotel Da Nang', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Leaf Beachfront Hotel Da Nang', 'Elites Hotel', 'Nesta Hotel Da Nang', 'Lucia Beach Hotel', 'The Pergola Design Hotel', 'Prague Da Nang Beach Hotel', 'Estrella Boutique Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'M Hotel Danang', 'May Beach Hotel', 'Rich Hotel', 'Phuc Thanh Luxury Hotel by THG', 'voco Ma Belle Danang by IHG', 'Maxhome Luxury Hotel', 'Stella Maris Beach Danang', 'Lunar Hotel Danang', 'Ritzy Boutique Hotel Da Nang Beach', 'The Sail Hotel - My Khe Beach', 'Thè HEM Hotel and Apartment']"
9606,"['Mercure Vung Tau', 'Caroline Resort', 'The IMPERIAL Vung Tau Hotel', 'Thuy Van Hotel', 'The Sim Hotel Vung Tau', 'An Khang Hotel Vung tau', 'Phoenix Hotel Vung Tau', 'PLUS VUNG TAU HOTEL', 'BIG Hotel Vung Tau - 5-Min Walking to Back Beach', 'Nhat Ha Homestay', 'Victory Hotel Old Wing', 'Joi Hospitality - Anthony', 'Marazul Vung Tau', 'Đại Hải Hotel Vũng Tàu', 'Phúc Đạt Hotel', 'Thuy Van Hotel', ""Nathalie's Vung Tau Hotel"", 'Thế Giang Hotel', 'MOTEL THỦY TIÊN', 'Newinn vũng tàu2016', 'THC HOTEL', 'Khách Sạn Quốc Cường-Dì Tám', 'MONTANA HOMESTAY VUNG TAU', 'Hằng nga luxury hotel', 'Sevensea Vung Tau']"
9607,"['Alani Sea View Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Ocean Bliss Hotel - Free Sauna', 'The Sail Hotel - My Khe Beach', 'TGT BEACH HOTEL', 'Pavilion Hotel Da Nang', 'Seashore Hotel & Apartment', 'Prague Da Nang Beach Hotel', 'Halina Hotel and Apartment', 'Daisy Boutique Hotel', 'Capecia Danang Hotel and Apartment', 'Balcona Hotel Da Nang', 'Nguyen Gia Hotel', 'KOVA Diamond Hotel Da Nang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Maximilan Danang Beach Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Señorita Boutique Hotel', 'Monalisa Luxury Hotel', 'Dolphin Hotel and Apartment', 'Flower Hotel', 'Leaf Beachfront Hotel Da Nang', 'Caro Premium Danang Hotel', 'Ritzy Boutique Hotel Da Nang Beach', 'Paracel Beach Hotel']"
9618,"['TrangTrang Premium Hotel & Sky Bar', 'Golden Sail Hotel & Spa', 'Bendecir Hotel & Spa', 'Hanoi Center Silk Premium Hotel & Spa & Travel', 'Aurora Oriental Hotel', 'Emissary Central Hotel & Spa', 'Ja Cosmo Hotel and Spa', 'Loom Hotel Hanoi', 'Madelise Grand Hotel', 'TrangTrang Classy Hotel', 'Grande Collection Hotel & Spa', 'Alisa Hotel & Spa', 'Salute Premium Hotel & Spa', 'La Sinfonía Majesty Hotel and Spa', 'TRUNG - The Coffee House', 'Hanoi Allure Hotel', 'Hanoi Center Silk Hotel & Travel', 'Pan Pacific Hanoi', 'Bonne Nuit Hotel & Spa Hanoi', ""H Hôtel L'Art Hanoi"", 'Hanoi de Garden Boutique Hotel & Spa', 'Hanoi Plaza Suite Hotel & Spa', 'La Selva Premium Hotel', 'Hanoi Splendid Premium Hotel', 'Hanoi Sail Hotel']"
9634,"['Daisy Garden Villa Hoi An', 'Green World Hoi An Villa', 'Hoi An Riverside Villas & Apartments', 'The Nam An Villa Hoi An', 'Harmony Old Town Hostel and Pool Bar', 'Phuc Thao Villa', 'The Moon Villa Hoi An', 'Green Island Villa Hoi An', 'Hoi An Discovery Villa', 'Vuon Bach Thao villa Hoi an', 'Grand Holiday Hoian Villa', 'Hoi An Grace River Villa', 'Quynh Long Villa', 'Le Petit Villa Hoi An', 'Hoi An Village Villa', 'Starfruit villa Hoi An', 'Little Library Villa Hoi An', 'Hoi An Riverland Villa - Hoi An Center', 'Green Areca villa', 'Roxana River Villa', 'Villa Charming Hoi An', 'Tomorrow Hoi An Villa', 'Relax Garden Boutique Villa Hoi An', ""Lover's Retreat Villa Hoi An"", 'Hawal Boutique Villa Hoi An']"
9636,"['Son Hoi An Boutique Hotel & Spa', 'Hoi An Delicacy Hotel & Spa', 'Golden Bee Homestay', 'iHome Hoi An', 'La Charm Hoi An Hotel & Spa', 'PHỐ CHỢ ĐÊM Villa - Near Hoi An Old Town 200m', 'Hoi An Ivy Hotel', 'Red Flower Cottages Homestay', 'Hoi An Golden Holiday Villa', 'Hoi An Odyssey Hotel & Spa', 'The Nam An Villa Hoi An', 'T & D Maison Hoi An', 'CHiEM HoiAn - The Beachside Boutique Hotel & Villa', 'Trendy Life Villa Hoi An', 'Hoi An Impression Homestay', 'Rokas Hoi An Boutique Hotel', 'De An Hotel', 'Son Trang Hotel Hoi An', 'DK House Homestay', 'Amina Lantana Hoi An Hotel & Spa', 'Qua Cam Tim Homestay', 'Biển Hoa - Floral Sea Homestay Hoi An', 'Aloha Hoi An Homestay', 'Alley Garden Homestay Hoi An', 'ENSO Retreat Hoi An - Rediscovery & Serenity']"
9641,"['Golden Sail Hotel & Spa', 'Concon house', 'Loom Hotel Hanoi', 'MAY DE VILLE Crown Hotel', 'La Renta Premier Hotel & Spa Hanoi', 'Du Palace Hotel & Travel', 'Grande Collection Hotel & Spa', 'TrangTrang Premium Hotel & Sky Bar', 'TRUNG - The Coffee House', 'TrangTrang Classy Hotel', 'Hanoi Allure Hotel', 'Madelise Amica Hotel and Travel', 'Emissary Central Hotel & Spa', 'Hotel Omina Hanoi Travel', 'Alisa Hotel & Spa', 'Hanoi Center Silk Hotel & Travel', 'Solare De Monte Hotel & Spa', ""Dom's Residence Hoan Kiem"", 'Ficus Suites', 'La Sinfonía Majesty Hotel and Spa', ""H Hôtel L'Art Hanoi"", 'Hanoi de Garden Boutique Hotel & Spa', 'Tunger Premium Hotel & Travel', 'Madelise Grand Hotel', 'La Mejor Indochine Hotel']"
9643,"['Media Central Hotel & Spa', 'Hanoi Center Silk Hotel & Travel', 'Solaria Hanoi Hotel', 'Eliana Signature Hanoi Hotel', 'Meritel Hanoi', 'Hanoi Center Silk Classic Hotel & Travel', 'Grande Collection Hotel & Spa', 'La Sinfonía del Rey Hotel & Spa', 'Embrace Boutique Hanoi Hotel', 'Ja Cosmo Hotel and Spa', ""H Hôtel L'Art Hanoi"", 'The Emissary Hanoi Hotel & Spa', 'GRAND HOTEL du LAC Hanoi', 'Hanoi Allure Hotel', 'Amira Hotel Hanoi', 'Hotel Omina Hanoi Travel', 'Silk Path Boutique Hanoi', 'Hanoi Emerald Waters Hotel Valley', 'Alisa Hotel & Spa', 'Hanoi Lion Boutique Hotel & Spa', 'Bonne Nuit Hotel & Spa Hanoi', 'Fairmont Hanoi', 'Hanoi View Hotel & Travel', 'The Embassy Hotel Hanoi', 'Madelise Grand Hotel']"
9661,"['Tam Coc Forest Banana Retreat & Spa', 'Tam Coc Amanda Villas', 'ChezCao Rice Field Ecolodge Ninh Binh', 'Trang An Mountain House - The Heart of Heritage', 'Tam Coc Guest House & Hostel', 'Tam Coc Haven Boutique Ninh Binh', 'Tam Coc Windy Fields', 'Tam Coc Minh Hung Homestay', 'Tam Coc Forest Bungalow & Spa', 'Si Grand Ninh Binh Hotel', 'Chez Hiep Tam Coc Homestay', 'Tam Coc Lighthouse Hotel', 'Tam Coc Luxury Homestay', 'Tam Coc Minh Quan Bungalow & Homestay', 'Tam Coc Lakeside Homestay', 'Tam Coc Cat Luong Homestay', 'Hang Lan Ecolodge', 'Tam Coc Rocky Bungalow', 'Happy Tam Coc Ecolodge', 'Tam Coc White Swan Homestay', 'tam cốc relax homestay', 'Tam Coc Wonderland Bungalow', 'Tam Coc Ninh Binh Bungalow', 'Tam Coc Victoria Hotel', 'Halise Home and Retreat Ninh Binh']"
